"","stockid","stocklong","year","UdivUmsypref","tac_year"
"1117","ALBAMED",NA,1999,0.76,0
"1118","ALBAMED",NA,2000,0.836,0
"1119","ALBAMED",NA,2001,0.74,0
"1120","ALBAMED",NA,2002,0.931,0
"1121","ALBAMED",NA,2003,1.415,0
"1122","ALBAMED",NA,2004,1.012,0
"1123","ALBAMED",NA,2005,0.862,0
"1124","ALBAMED",NA,2006,1.615,0
"1125","ALBAMED",NA,2007,2.249,0
"1126","ALBAMED",NA,2008,1.241,0
"1127","ALBAMED",NA,2009,1.468,0
"1128","ALBAMED",NA,2010,0.812,0
"1129","ALBAMED",NA,2011,1.668,0
"1130","ALBAMED",NA,2012,0.886,0
"1131","ALBASPAC",NA,1960,0.05,0
"1132","ALBASPAC",NA,1961,0.06,0
"1133","ALBASPAC",NA,1962,0.07,0
"1134","ALBASPAC",NA,1963,0.05,0
"1135","ALBASPAC",NA,1964,0.05,0
"1136","ALBASPAC",NA,1965,0.065,0
"1137","ALBASPAC",NA,1966,0.07,0
"1138","ALBASPAC",NA,1967,0.08,0
"1139","ALBASPAC",NA,1968,0.07,0
"1140","ALBASPAC",NA,1969,0.06,0
"1141","ALBASPAC",NA,1970,0.06,0
"1142","ALBASPAC",NA,1971,0.07,0
"1143","ALBASPAC",NA,1972,0.08,0
"1144","ALBASPAC",NA,1973,0.08,0
"1145","ALBASPAC",NA,1974,0.1,0
"1146","ALBASPAC",NA,1975,0.08,0
"1147","ALBASPAC",NA,1976,0.082,0
"1148","ALBASPAC",NA,1977,0.07,0
"1149","ALBASPAC",NA,1978,0.08,0
"1150","ALBASPAC",NA,1979,0.1,0
"1151","ALBASPAC",NA,1980,0.1,0
"1152","ALBASPAC",NA,1981,0.06,0
"1153","ALBASPAC",NA,1982,0.08,0
"1154","ALBASPAC",NA,1983,0.09,0
"1155","ALBASPAC",NA,1984,0.11,0
"1156","ALBASPAC",NA,1985,0.07,0
"1157","ALBASPAC",NA,1986,0.08,0
"1158","ALBASPAC",NA,1987,0.1,0
"1159","ALBASPAC",NA,1988,0.08,0
"1160","ALBASPAC",NA,1989,0.07,0
"1161","ALBASPAC",NA,1990,0.1,0
"1162","ALBASPAC",NA,1991,0.1,0
"1163","ALBASPAC",NA,1992,0.11,0
"1164","ALBASPAC",NA,1993,0.12,0
"1165","ALBASPAC",NA,1994,0.27,0
"1166","ALBASPAC",NA,1995,0.17,0
"1167","ALBASPAC",NA,1996,0.14,0
"1168","ALBASPAC",NA,1997,0.13,0
"1169","ALBASPAC",NA,1998,0.12,0
"1170","ALBASPAC",NA,1999,0.16,0
"1171","ALBASPAC",NA,2000,0.13,0
"1172","ALBASPAC",NA,2001,0.12,0
"1173","ALBASPAC",NA,2002,0.12,0
"1174","ALBASPAC",NA,2003,0.12,0
"1175","ALBASPAC",NA,2004,0.16,0
"1176","ALBASPAC",NA,2005,0.18,0
"1177","ALBASPAC",NA,2006,0.14,0
"1178","ALBASPAC",NA,2007,0.273,0
"1179","ALBASPAC",NA,2008,0.25,0
"1180","ALBASPAC",NA,2009,0.2,0
"1181","ALBASPAC",NA,2010,0.2,0
"1182","ALBASPAC",NA,2011,0.25,0
"1183","ALBASPAC",NA,2012,0.18,0
"1184","BIGEYECWPAC",NA,1952,0.0341,0
"1185","BIGEYECWPAC",NA,1953,0.0322,0
"1186","BIGEYECWPAC",NA,1954,0.0244,0
"1187","BIGEYECWPAC",NA,1955,0.0353,0
"1188","BIGEYECWPAC",NA,1956,0.0391,0
"1189","BIGEYECWPAC",NA,1957,0.0535,0
"1190","BIGEYECWPAC",NA,1958,0.0736,0
"1191","BIGEYECWPAC",NA,1959,0.0678,0
"1192","BIGEYECWPAC",NA,1960,0.0756,0
"1193","BIGEYECWPAC",NA,1961,0.0736,0
"1194","BIGEYECWPAC",NA,1962,0.069,0
"1195","BIGEYECWPAC",NA,1963,0.0857,0
"1196","BIGEYECWPAC",NA,1964,0.0632,0
"1197","BIGEYECWPAC",NA,1965,0.0632,0
"1198","BIGEYECWPAC",NA,1966,0.0659,0
"1199","BIGEYECWPAC",NA,1967,0.0767,0
"1200","BIGEYECWPAC",NA,1968,0.0601,0
"1201","BIGEYECWPAC",NA,1969,0.0702,0
"1202","BIGEYECWPAC",NA,1970,0.0942,0
"1203","BIGEYECWPAC",NA,1971,0.0992,0
"1204","BIGEYECWPAC",NA,1972,0.116,0
"1205","BIGEYECWPAC",NA,1973,0.105,0
"1206","BIGEYECWPAC",NA,1974,0.128,0
"1207","BIGEYECWPAC",NA,1975,0.136,0
"1208","BIGEYECWPAC",NA,1976,0.137,0
"1209","BIGEYECWPAC",NA,1977,0.173,0
"1210","BIGEYECWPAC",NA,1978,0.15,0
"1211","BIGEYECWPAC",NA,1979,0.196,0
"1212","BIGEYECWPAC",NA,1980,0.184,0
"1213","BIGEYECWPAC",NA,1981,0.183,0
"1214","BIGEYECWPAC",NA,1982,0.198,0
"1215","BIGEYECWPAC",NA,1983,0.233,0
"1216","BIGEYECWPAC",NA,1984,0.247,0
"1217","BIGEYECWPAC",NA,1985,0.255,0
"1218","BIGEYECWPAC",NA,1986,0.254,0
"1219","BIGEYECWPAC",NA,1987,0.284,0
"1220","BIGEYECWPAC",NA,1988,0.255,0
"1221","BIGEYECWPAC",NA,1989,0.29,0
"1222","BIGEYECWPAC",NA,1990,0.365,0
"1223","BIGEYECWPAC",NA,1991,0.359,0
"1224","BIGEYECWPAC",NA,1992,0.374,0
"1225","BIGEYECWPAC",NA,1993,0.306,0
"1226","BIGEYECWPAC",NA,1994,0.389,0
"1227","BIGEYECWPAC",NA,1995,0.383,0
"1228","BIGEYECWPAC",NA,1996,0.424,0
"1229","BIGEYECWPAC",NA,1997,0.529,0
"1230","BIGEYECWPAC",NA,1998,0.679,0
"1231","BIGEYECWPAC",NA,1999,0.555,0
"1232","BIGEYECWPAC",NA,2000,0.529,0
"1233","BIGEYECWPAC",NA,2001,0.503,0
"1234","BIGEYECWPAC",NA,2002,0.62,0
"1235","BIGEYECWPAC",NA,2003,0.555,0
"1236","BIGEYECWPAC",NA,2004,0.772,0
"1237","BIGEYECWPAC",NA,2005,0.582,0
"1238","BIGEYECWPAC",NA,2006,0.635,0
"1239","BIGEYECWPAC",NA,2007,0.598,0
"1240","BIGEYECWPAC",NA,2008,0.614,0
"1241","BIGEYECWPAC",NA,2009,0.688,0
"1242","BIGEYECWPAC",NA,2010,0.617,0
"1243","BIGEYECWPAC",NA,2011,0.677,0
"1244","BIGEYECWPAC",NA,2012,0.648,0
"1245","BIGEYEIO",NA,1975,0.0571,0
"1246","BIGEYEIO",NA,1976,0.0466,0
"1247","BIGEYEIO",NA,1977,0.053,0
"1248","BIGEYEIO",NA,1978,0.0894,0
"1249","BIGEYEIO",NA,1979,0.0574,0
"1250","BIGEYEIO",NA,1980,0.0599,0
"1251","BIGEYEIO",NA,1981,0.0663,0
"1252","BIGEYEIO",NA,1982,0.0826,0
"1253","BIGEYEIO",NA,1983,0.114,0
"1254","BIGEYEIO",NA,1984,0.15,0
"1255","BIGEYEIO",NA,1985,0.191,0
"1256","BIGEYEIO",NA,1986,0.229,0
"1257","BIGEYEIO",NA,1987,0.253,0
"1258","BIGEYEIO",NA,1988,0.339,0
"1259","BIGEYEIO",NA,1989,0.337,0
"1260","BIGEYEIO",NA,1990,0.286,0
"1261","BIGEYEIO",NA,1991,0.331,0
"1262","BIGEYEIO",NA,1992,0.27,0
"1263","BIGEYEIO",NA,1993,0.339,0
"1264","BIGEYEIO",NA,1994,0.427,0
"1265","BIGEYEIO",NA,1995,0.578,0
"1266","BIGEYEIO",NA,1996,0.629,0
"1267","BIGEYEIO",NA,1997,0.838,0
"1268","BIGEYEIO",NA,1998,0.672,0
"1269","BIGEYEIO",NA,1999,0.9,0
"1270","BIGEYEIO",NA,2000,0.8,0
"1271","BIGEYEIO",NA,2001,0.65,0
"1272","BIGEYEIO",NA,2002,0.73,0
"1273","BIGEYEIO",NA,2003,0.55,0
"1274","BIGEYEIO",NA,2004,0.64,0
"1275","BIGEYEIO",NA,2005,0.64,0
"1276","BIGEYEIO",NA,2006,0.68,0
"1277","BIGEYEIO",NA,2007,0.75,0
"1278","BIGEYEIO",NA,2008,0.69,0
"1279","BIGEYEIO",NA,2009,0.72,0
"1280","BIGEYEIO",NA,2010,0.56,0
"1281","BIGEYEIO",NA,2011,0.58,0
"1282","BIGEYEIO",NA,2012,0.56,0
"1283","BLKMARLINIO",NA,1950,0.002,0
"1284","BLKMARLINIO",NA,1951,0.002,0
"1285","BLKMARLINIO",NA,1952,0.009,0
"1286","BLKMARLINIO",NA,1953,0.026,0
"1287","BLKMARLINIO",NA,1954,0.044,0
"1288","BLKMARLINIO",NA,1955,0.05,0
"1289","BLKMARLINIO",NA,1956,0.076,0
"1290","BLKMARLINIO",NA,1957,0.087,0
"1291","BLKMARLINIO",NA,1958,0.082,0
"1292","BLKMARLINIO",NA,1959,0.081,0
"1293","BLKMARLINIO",NA,1960,0.091,0
"1294","BLKMARLINIO",NA,1961,0.093,0
"1295","BLKMARLINIO",NA,1962,0.1,0
"1296","BLKMARLINIO",NA,1963,0.07,0
"1297","BLKMARLINIO",NA,1964,0.085,0
"1298","BLKMARLINIO",NA,1965,0.073,0
"1299","BLKMARLINIO",NA,1966,0.068,0
"1300","BLKMARLINIO",NA,1967,0.079,0
"1301","BLKMARLINIO",NA,1968,0.115,0
"1302","BLKMARLINIO",NA,1969,0.114,0
"1303","BLKMARLINIO",NA,1970,0.132,0
"1304","BLKMARLINIO",NA,1971,0.097,0
"1305","BLKMARLINIO",NA,1972,0.077,0
"1306","BLKMARLINIO",NA,1973,0.05,0
"1307","BLKMARLINIO",NA,1974,0.087,0
"1308","BLKMARLINIO",NA,1975,0.083,0
"1309","BLKMARLINIO",NA,1976,0.047,0
"1310","BLKMARLINIO",NA,1977,0.043,0
"1311","BLKMARLINIO",NA,1978,0.054,0
"1312","BLKMARLINIO",NA,1979,0.05,0
"1313","BLKMARLINIO",NA,1980,0.079,0
"1314","BLKMARLINIO",NA,1981,0.065,0
"1315","BLKMARLINIO",NA,1982,0.065,0
"1316","BLKMARLINIO",NA,1983,0.066,0
"1317","BLKMARLINIO",NA,1984,0.065,0
"1318","BLKMARLINIO",NA,1985,0.065,0
"1319","BLKMARLINIO",NA,1986,0.06,0
"1320","BLKMARLINIO",NA,1987,0.08,0
"1321","BLKMARLINIO",NA,1988,0.07,0
"1322","BLKMARLINIO",NA,1989,0.07,0
"1323","BLKMARLINIO",NA,1990,0.08,0
"1324","BLKMARLINIO",NA,1991,0.06,0
"1325","BLKMARLINIO",NA,1992,0.09,0
"1326","BLKMARLINIO",NA,1993,0.1,0
"1327","BLKMARLINIO",NA,1994,0.13,0
"1328","BLKMARLINIO",NA,1995,0.12,0
"1329","BLKMARLINIO",NA,1996,0.14,0
"1330","BLKMARLINIO",NA,1997,0.17,0
"1331","BLKMARLINIO",NA,1998,0.15,0
"1332","BLKMARLINIO",NA,1999,0.18,0
"1333","BLKMARLINIO",NA,2000,0.22,0
"1334","BLKMARLINIO",NA,2001,0.23,0
"1335","BLKMARLINIO",NA,2002,0.24,0
"1336","BLKMARLINIO",NA,2003,0.33,0
"1337","BLKMARLINIO",NA,2004,0.43,0
"1338","BLKMARLINIO",NA,2005,0.4,0
"1339","BLKMARLINIO",NA,2006,0.4,0
"1340","BLKMARLINIO",NA,2007,0.34,0
"1341","BLKMARLINIO",NA,2008,0.35,0
"1342","BLKMARLINIO",NA,2009,0.34,0
"1343","BLKMARLINIO",NA,2010,0.3,0
"1344","BLKMARLINIO",NA,2011,0.35,0
"1345","BLKMARLINIO",NA,2012,0.33,0
"1346","BLSHARIO",NA,1970,0.099,0
"1347","BLSHARIO",NA,1971,0.099,0
"1348","BLSHARIO",NA,1972,0.094,0
"1349","BLSHARIO",NA,1973,0.051,0
"1350","BLSHARIO",NA,1974,0.081,0
"1351","BLSHARIO",NA,1975,0.077,0
"1352","BLSHARIO",NA,1976,0.047,0
"1353","BLSHARIO",NA,1977,0.047,0
"1354","BLSHARIO",NA,1978,0.06,0
"1355","BLSHARIO",NA,1979,0.09,0
"1356","BLSHARIO",NA,1980,0.08,0
"1357","BLSHARIO",NA,1981,0.099,0
"1358","BLSHARIO",NA,1982,0.077,0
"1359","BLSHARIO",NA,1983,0.099,0
"1360","BLSHARIO",NA,1984,0.099,0
"1361","BLSHARIO",NA,1985,0.06,0
"1362","BLSHARIO",NA,1986,0.09,0
"1363","BLSHARIO",NA,1987,0.07,0
"1364","BLSHARIO",NA,1988,0.09,0
"1365","BLSHARIO",NA,1989,0.11,0
"1366","BLSHARIO",NA,1990,0.069,0
"1367","BLSHARIO",NA,1991,0.081,0
"1368","BLSHARIO",NA,1992,0.09,0
"1369","BLSHARIO",NA,1993,0.12,0
"1370","BLSHARIO",NA,1994,0.167,0
"1371","BLSHARIO",NA,1995,0.17,0
"1372","BLSHARIO",NA,1996,0.18,0
"1373","BLSHARIO",NA,1997,0.26,0
"1374","BLSHARIO",NA,1998,0.175,0
"1375","BLSHARIO",NA,1999,0.235,0
"1376","BLSHARIO",NA,2000,0.3,0
"1377","BLSHARIO",NA,2001,0.205,0
"1378","BLSHARIO",NA,2002,0.257,0
"1379","BLSHARIO",NA,2003,0.326,0
"1380","BLSHARIO",NA,2004,0.46,0
"1381","BLSHARIO",NA,2005,0.497,0
"1382","BLSHARIO",NA,2006,0.446,0
"1383","BLSHARIO",NA,2007,0.447,0
"1384","BLSHARIO",NA,2008,0.523,0
"1385","BLSHARIO",NA,2009,0.6,0
"1386","BLSHARIO",NA,2010,0.6,0
"1387","BLSHARIO",NA,2011,0.65,0
"1388","BLSHARIO",NA,2012,0.729,0
"1389","BLSHARNPAC",NA,1972,0.563,0
"1390","BLSHARNPAC",NA,1973,0.62,0
"1391","BLSHARNPAC",NA,1974,0.64,0
"1392","BLSHARNPAC",NA,1975,0.676,0
"1393","BLSHARNPAC",NA,1976,0.851,0
"1394","BLSHARNPAC",NA,1977,0.964,0
"1395","BLSHARNPAC",NA,1978,1.07,0
"1396","BLSHARNPAC",NA,1979,1.1,0
"1397","BLSHARNPAC",NA,1980,1.15,0
"1398","BLSHARNPAC",NA,1981,2.19,0
"1399","BLSHARNPAC",NA,1982,2.04,0
"1400","BLSHARNPAC",NA,1983,2.09,0
"1401","BLSHARNPAC",NA,1984,2.07,0
"1402","BLSHARNPAC",NA,1985,2.11,0
"1403","BLSHARNPAC",NA,1986,2.21,0
"1404","BLSHARNPAC",NA,1987,2.14,0
"1405","BLSHARNPAC",NA,1988,2.21,0
"1406","BLSHARNPAC",NA,1989,2.93,0
"1407","BLSHARNPAC",NA,1990,1.69,0
"1408","BLSHARNPAC",NA,1991,1.66,0
"1409","BLSHARNPAC",NA,1992,1.16,0
"1410","BLSHARNPAC",NA,1993,0.807,0
"1411","BLSHARNPAC",NA,1994,0.653,0
"1412","BLSHARNPAC",NA,1995,0.612,0
"1413","BLSHARNPAC",NA,1996,0.53,0
"1414","BLSHARNPAC",NA,1997,0.566,0
"1415","BLSHARNPAC",NA,1998,0.546,0
"1416","BLSHARNPAC",NA,1999,0.49,0
"1417","BLSHARNPAC",NA,2000,0.588,0
"1418","BLSHARNPAC",NA,2001,0.526,0
"1419","BLSHARNPAC",NA,2002,0.485,0
"1420","BLSHARNPAC",NA,2003,0.486,0
"1421","BLSHARNPAC",NA,2004,0.542,0
"1422","BLSHARNPAC",NA,2005,0.599,0
"1423","BLSHARNPAC",NA,2006,0.537,0
"1424","BLSHARNPAC",NA,2007,0.532,0
"1425","BLSHARNPAC",NA,2008,0.471,0
"1426","BLSHARNPAC",NA,2009,0.502,0
"1427","BLSHARNPAC",NA,2010,0.481,0
"1428","BLSHARNPAC",NA,2011,0.358,0
"1429","BLSHARNPAC",NA,2012,0.36,0
"1430","BMARLINIO",NA,1950,4.86e-05,0
"1431","BMARLINIO",NA,1951,0.00028,0
"1432","BMARLINIO",NA,1952,0.0197,0
"1433","BMARLINIO",NA,1953,0.0634,0
"1434","BMARLINIO",NA,1954,0.152,0
"1435","BMARLINIO",NA,1955,0.181,0
"1436","BMARLINIO",NA,1956,0.259,0
"1437","BMARLINIO",NA,1957,0.202,0
"1438","BMARLINIO",NA,1958,0.226,0
"1439","BMARLINIO",NA,1959,0.248,0
"1440","BMARLINIO",NA,1960,0.215,0
"1441","BMARLINIO",NA,1961,0.191,0
"1442","BMARLINIO",NA,1962,0.184,0
"1443","BMARLINIO",NA,1963,0.124,0
"1444","BMARLINIO",NA,1964,0.193,0
"1445","BMARLINIO",NA,1965,0.207,0
"1446","BMARLINIO",NA,1966,0.198,0
"1447","BMARLINIO",NA,1967,0.23,0
"1448","BMARLINIO",NA,1968,0.214,0
"1449","BMARLINIO",NA,1969,0.196,0
"1450","BMARLINIO",NA,1970,0.249,0
"1451","BMARLINIO",NA,1971,0.205,0
"1452","BMARLINIO",NA,1972,0.215,0
"1453","BMARLINIO",NA,1973,0.152,0
"1454","BMARLINIO",NA,1974,0.21,0
"1455","BMARLINIO",NA,1975,0.209,0
"1456","BMARLINIO",NA,1976,0.15,0
"1457","BMARLINIO",NA,1977,0.149,0
"1458","BMARLINIO",NA,1978,0.221,0
"1459","BMARLINIO",NA,1979,0.271,0
"1460","BMARLINIO",NA,1980,0.245,0
"1461","BMARLINIO",NA,1981,0.203,0
"1462","BMARLINIO",NA,1982,0.241,0
"1463","BMARLINIO",NA,1983,0.284,0
"1464","BMARLINIO",NA,1984,0.292,0
"1465","BMARLINIO",NA,1985,0.365,0
"1466","BMARLINIO",NA,1986,0.417,0
"1467","BMARLINIO",NA,1987,0.497,0
"1468","BMARLINIO",NA,1988,0.392,0
"1469","BMARLINIO",NA,1989,0.494,0
"1470","BMARLINIO",NA,1990,0.398,0
"1471","BMARLINIO",NA,1991,0.414,0
"1472","BMARLINIO",NA,1992,0.573,0
"1473","BMARLINIO",NA,1993,0.655,0
"1474","BMARLINIO",NA,1994,0.626,0
"1475","BMARLINIO",NA,1995,0.608,0
"1476","BMARLINIO",NA,1996,0.716,0
"1477","BMARLINIO",NA,1997,0.888,0
"1478","BMARLINIO",NA,1998,0.961,0
"1479","BMARLINIO",NA,1999,0.933,0
"1480","BMARLINIO",NA,2000,0.919,0
"1481","BMARLINIO",NA,2001,0.78,0
"1482","BMARLINIO",NA,2002,0.88,0
"1483","BMARLINIO",NA,2003,1.08,0
"1484","BMARLINIO",NA,2004,1.25,0
"1485","BMARLINIO",NA,2005,1.43,0
"1486","BMARLINIO",NA,2006,1.34,0
"1487","BMARLINIO",NA,2007,1.22,0
"1488","BMARLINIO",NA,2008,1.15,0
"1489","BMARLINIO",NA,2009,1.09,0
"1490","BMARLINIO",NA,2010,1.03,0
"1491","BMARLINIO",NA,2011,1.22,0
"1492","BMARLINIO",NA,2012,1.53,0
"1493","BMARLINPAC",NA,1972,0.35,0
"1494","BMARLINPAC",NA,1973,0.39,0
"1495","BMARLINPAC",NA,1974,0.38,0
"1496","BMARLINPAC",NA,1975,0.38,0
"1497","BMARLINPAC",NA,1976,0.45,0
"1498","BMARLINPAC",NA,1977,0.48,0
"1499","BMARLINPAC",NA,1978,0.55,0
"1500","BMARLINPAC",NA,1979,0.56,0
"1501","BMARLINPAC",NA,1980,0.58,0
"1502","BMARLINPAC",NA,1981,0.62,0
"1503","BMARLINPAC",NA,1982,0.64,0
"1504","BMARLINPAC",NA,1983,0.56,0
"1505","BMARLINPAC",NA,1984,0.7,0
"1506","BMARLINPAC",NA,1985,0.58,0
"1507","BMARLINPAC",NA,1986,0.71,0
"1508","BMARLINPAC",NA,1987,0.91,0
"1509","BMARLINPAC",NA,1988,0.76,0
"1510","BMARLINPAC",NA,1989,0.67,0
"1511","BMARLINPAC",NA,1990,0.57,0
"1512","BMARLINPAC",NA,1991,0.66,0
"1513","BMARLINPAC",NA,1992,0.71,0
"1514","BMARLINPAC",NA,1993,0.81,0
"1515","BMARLINPAC",NA,1994,0.76,0
"1516","BMARLINPAC",NA,1995,0.93,0
"1517","BMARLINPAC",NA,1996,0.56,0
"1518","BMARLINPAC",NA,1997,0.68,0
"1519","BMARLINPAC",NA,1998,0.67,0
"1520","BMARLINPAC",NA,1999,0.7,0
"1521","BMARLINPAC",NA,2000,0.77,0
"1522","BMARLINPAC",NA,2001,0.92,0
"1523","BMARLINPAC",NA,2002,0.99,0
"1524","BMARLINPAC",NA,2003,1.09,0
"1525","BMARLINPAC",NA,2004,1.04,0
"1526","BMARLINPAC",NA,2005,1.1,0
"1527","BMARLINPAC",NA,2006,1.05,0
"1528","BMARLINPAC",NA,2007,0.79,0
"1529","BMARLINPAC",NA,2008,0.76,0
"1530","BMARLINPAC",NA,2009,0.78,0
"1531","BMARLINPAC",NA,2010,0.76,0
"1532","BMARLINPAC",NA,2011,0.66,0
"1533","BMARLINPAC",NA,2012,0.74,0
"1534","OWTSHARCWPAC",NA,1972,1.57,0
"1535","OWTSHARCWPAC",NA,1973,1.55,0
"1536","OWTSHARCWPAC",NA,1974,1.55,0
"1537","OWTSHARCWPAC",NA,1975,1.55,0
"1538","OWTSHARCWPAC",NA,1976,1.56,0
"1539","OWTSHARCWPAC",NA,1977,1.56,0
"1540","OWTSHARCWPAC",NA,1978,1.57,0
"1541","OWTSHARCWPAC",NA,1979,1.55,0
"1542","OWTSHARCWPAC",NA,1980,1.54,0
"1543","OWTSHARCWPAC",NA,1981,1.52,0
"1544","OWTSHARCWPAC",NA,1982,1.49,0
"1545","OWTSHARCWPAC",NA,1983,1.48,0
"1546","OWTSHARCWPAC",NA,1984,1.46,0
"1547","OWTSHARCWPAC",NA,1985,1.43,0
"1548","OWTSHARCWPAC",NA,1986,1.39,0
"1549","OWTSHARCWPAC",NA,1987,1.36,0
"1550","OWTSHARCWPAC",NA,1988,1.31,0
"1551","OWTSHARCWPAC",NA,1989,1.27,0
"1552","OWTSHARCWPAC",NA,1990,1.22,0
"1553","OWTSHARCWPAC",NA,1991,1.18,0
"1554","OWTSHARCWPAC",NA,1992,1.13,0
"1555","OWTSHARCWPAC",NA,1993,1.1,0
"1556","OWTSHARCWPAC",NA,1994,1.09,0
"1557","OWTSHARCWPAC",NA,1995,1.08,0
"1558","OWTSHARCWPAC",NA,1996,1.12,0
"1559","OWTSHARCWPAC",NA,1997,1.16,0
"1560","OWTSHARCWPAC",NA,1998,1.21,0
"1561","OWTSHARCWPAC",NA,1999,1.27,0
"1562","OWTSHARCWPAC",NA,2000,1.32,0
"1563","OWTSHARCWPAC",NA,2001,1.37,0
"1564","OWTSHARCWPAC",NA,2002,1.42,0
"1565","OWTSHARCWPAC",NA,2003,1.46,0
"1566","OWTSHARCWPAC",NA,2004,1.5,0
"1567","OWTSHARCWPAC",NA,2005,1.53,0
"1568","OWTSHARCWPAC",NA,2006,1.55,0
"1569","OWTSHARCWPAC",NA,2007,1.56,0
"1570","OWTSHARCWPAC",NA,2008,1.56,0
"1571","OWTSHARCWPAC",NA,2009,1.58,0
"1572","OWTSHARCWPAC",NA,2010,1.6,0
"1573","OWTSHARCWPAC",NA,2011,1.62,0
"1574","OWTSHARCWPAC",NA,2012,1.63,0
"1575","SFMAKONPAC",NA,1975,0.538462,0
"1576","SFMAKONPAC",NA,1976,0.653846,0
"1577","SFMAKONPAC",NA,1977,0.730769,0
"1578","SFMAKONPAC",NA,1978,0.692308,0
"1579","SFMAKONPAC",NA,1979,0.730769,0
"1580","SFMAKONPAC",NA,1980,0.807692,0
"1581","SFMAKONPAC",NA,1981,1.346154,0
"1582","SFMAKONPAC",NA,1982,1.346154,0
"1583","SFMAKONPAC",NA,1983,1.307692,0
"1584","SFMAKONPAC",NA,1984,1.230769,0
"1585","SFMAKONPAC",NA,1985,1.230769,0
"1586","SFMAKONPAC",NA,1986,1.269231,0
"1587","SFMAKONPAC",NA,1987,1.346154,0
"1588","SFMAKONPAC",NA,1988,1.307692,0
"1589","SFMAKONPAC",NA,1989,1.538462,0
"1590","SFMAKONPAC",NA,1990,1.115385,0
"1591","SFMAKONPAC",NA,1991,1.076923,0
"1592","SFMAKONPAC",NA,1992,0.884615,0
"1593","SFMAKONPAC",NA,1993,0.576923,0
"1594","SFMAKONPAC",NA,1994,0.461538,0
"1595","SFMAKONPAC",NA,1995,0.461538,0
"1596","SFMAKONPAC",NA,1996,0.576923,0
"1597","SFMAKONPAC",NA,1997,0.5,0
"1598","SFMAKONPAC",NA,1998,0.423077,0
"1599","SFMAKONPAC",NA,1999,0.576923,0
"1600","SFMAKONPAC",NA,2000,0.576923,0
"1601","SFMAKONPAC",NA,2001,0.576923,0
"1602","SFMAKONPAC",NA,2002,0.538462,0
"1603","SFMAKONPAC",NA,2003,0.576923,0
"1604","SFMAKONPAC",NA,2004,0.730769,0
"1605","SFMAKONPAC",NA,2005,0.576923,0
"1606","SFMAKONPAC",NA,2006,0.615385,0
"1607","SFMAKONPAC",NA,2007,0.615385,0
"1608","SFMAKONPAC",NA,2008,0.587,0
"1609","SFMAKONPAC",NA,2009,0.623,0
"1610","SFMAKONPAC",NA,2010,0.655,0
"1611","SFMAKONPAC",NA,2011,0.651,0
"1612","SFMAKONPAC",NA,2012,0.567,0
"1613","SKJCIO",NA,1950,0.0131,0
"1614","SKJCIO",NA,1951,0.0131,0
"1615","SKJCIO",NA,1952,0.0131,0
"1616","SKJCIO",NA,1953,0.0131,0
"1617","SKJCIO",NA,1954,0.0131,0
"1618","SKJCIO",NA,1955,0.0131,0
"1619","SKJCIO",NA,1956,0.0131,0
"1620","SKJCIO",NA,1957,0.0175,0
"1621","SKJCIO",NA,1958,0.0175,0
"1622","SKJCIO",NA,1959,0.0175,0
"1623","SKJCIO",NA,1960,0.0175,0
"1624","SKJCIO",NA,1961,0.0204,0
"1625","SKJCIO",NA,1962,0.0175,0
"1626","SKJCIO",NA,1963,0.0204,0
"1627","SKJCIO",NA,1964,0.0204,0
"1628","SKJCIO",NA,1965,0.0321,0
"1629","SKJCIO",NA,1966,0.035,0
"1630","SKJCIO",NA,1967,0.0394,0
"1631","SKJCIO",NA,1968,0.035,0
"1632","SKJCIO",NA,1969,0.0394,0
"1633","SKJCIO",NA,1970,0.0423,0
"1634","SKJCIO",NA,1971,0.0423,0
"1635","SKJCIO",NA,1972,0.035,0
"1636","SKJCIO",NA,1973,0.0423,0
"1637","SKJCIO",NA,1974,0.0539,0
"1638","SKJCIO",NA,1975,0.0423,0
"1639","SKJCIO",NA,1976,0.0496,0
"1640","SKJCIO",NA,1977,0.0423,0
"1641","SKJCIO",NA,1978,0.0394,0
"1642","SKJCIO",NA,1979,0.0423,0
"1643","SKJCIO",NA,1980,0.0466,0
"1644","SKJCIO",NA,1981,0.0539,0
"1645","SKJCIO",NA,1982,0.0569,0
"1646","SKJCIO",NA,1983,0.0612,0
"1647","SKJCIO",NA,1984,0.105,0
"1648","SKJCIO",NA,1985,0.12,0
"1649","SKJCIO",NA,1986,0.137,0
"1650","SKJCIO",NA,1987,0.178,0
"1651","SKJCIO",NA,1988,0.192,0
"1652","SKJCIO",NA,1989,0.246,0
"1653","SKJCIO",NA,1990,0.236,0
"1654","SKJCIO",NA,1991,0.246,0
"1655","SKJCIO",NA,1992,0.29,0
"1656","SKJCIO",NA,1993,0.327,0
"1657","SKJCIO",NA,1994,0.37,0
"1658","SKJCIO",NA,1995,0.385,0
"1659","SKJCIO",NA,1996,0.397,0
"1660","SKJCIO",NA,1997,0.458,0
"1661","SKJCIO",NA,1998,0.523,0
"1662","SKJCIO",NA,1999,0.513,0
"1663","SKJCIO",NA,2000,0.487,0
"1664","SKJCIO",NA,2001,0.509,0
"1665","SKJCIO",NA,2002,0.538,0
"1666","SKJCIO",NA,2003,0.586,0
"1667","SKJCIO",NA,2004,0.589,0
